springA,springB,springC,A_predict,B_predict,C_predict,summerA,summerB,summerC,A_predict,B_predict,C_predict,autumnA,autumnB,autumnC,A_predict,B_predict,C_predict,winterA,winterB,winterC,A_predict,B_predict,C_predict
41.4,43.9,42.8,41.43,43.91,42.78,39.2,43.6,42.3,39.16,43.64,42.17,36.8,40.6,39.3,36.84,40.61,39.31,36.1,40.1,38.8,36.08,40.04,38.8
41.4,43.9,42.8,41.43,43.91,42.78,39.2,43.6,42.3,39.16,43.64,42.17,36.8,40.6,39.3,36.84,40.61,39.31,36.1,40.1,38.8,36.08,40.04,38.8
41.4,43.9,42.8,41.43,43.91,42.78,39.2,43.6,42.2,39.16,43.63,42.16,36.8,40.6,39.3,36.84,40.61,39.31,36.1,40.1,38.8,36.08,40.04,38.8
41.5,43.9,42.8,41.45,43.9,42.78,39.2,43.6,42.2,39.16,43.62,42.15,36.8,40.6,39.3,36.85,40.61,39.31,36.1,40.1,38.9,36.08,40.05,38.81
41.5,43.9,42.8,41.46,43.9,42.78,39.2,43.6,42.2,39.16,43.62,42.15,36.8,40.6,39.3,36.85,40.61,39.31,36.1,40.1,38.9,36.08,40.05,38.82
41.5,43.9,42.8,41.46,43.9,42.78,39.2,43.6,42.2,39.16,43.62,42.14,36.8,40.6,39.3,36.85,40.61,39.31,36.1,40.1,38.9,36.08,40.06,38.83
41.5,43.9,42.8,41.47,43.9,42.78,39.2,43.6,42.2,39.17,43.61,42.14,36.8,40.6,39.3,36.85,40.61,39.31,36.1,40.1,38.9,36.08,40.06,38.83
41.5,43.9,42.8,41.47,43.9,42.78,39.2,43.6,42.2,39.17,43.61,42.14,36.8,40.6,39.3,36.85,40.61,39.31,36.1,40.1,38.9,36.08,40.07,38.84
41.5,43.9,42.8,41.48,43.9,42.78,39.2,43.6,42.2,39.17,43.61,42.14,36.8,40.6,39.3,36.85,40.61,39.31,36.1,40.1,38.9,36.08,40.07,38.84
41.5,43.9,42.8,41.48,43.9,42.78,39.2,43.6,42.2,39.18,43.62,42.14,36.8,40.6,39.3,36.86,40.61,39.31,36.1,40.1,38.9,36.08,40.07,38.85
41.5,43.9,42.8,41.49,43.9,42.78,39.2,43.6,42.2,39.18,43.62,42.14,36.8,40.6,39.3,36.86,40.61,39.31,36.1,40.1,38.9,36.08,40.07,38.85
41.5,43.9,42.8,41.49,43.9,42.78,39.2,43.6,42.2,39.18,43.62,42.14,36.8,40.6,39.3,36.86,40.61,39.31,36.1,40.1,38.9,36.08,40.07,38.85
41.5,43.9,42.8,41.49,43.9,42.78,39.1,43.5,42.1,39.13,43.56,42.09,36.8,40.6,39.3,36.86,40.61,39.31,36.1,40.1,38.9,36.08,40.08,38.85
41.5,43.9,42.8,41.49,43.9,42.78,39.1,43.5,42.1,39.11,43.54,42.08,36.9,40.6,39.3,36.88,40.61,39.31,36.1,40.1,38.8,36.07,40.07,38.85
41.5,43.9,42.8,41.49,43.9,42.78,39.1,43.5,42.1,39.1,43.53,42.07,36.9,40.6,39.3,36.89,40.62,39.32,36.1,40.1,38.8,36.07,40.06,38.84
41.5,43.9,42.8,41.5,43.9,42.78,39.1,43.5,42.1,39.09,43.52,42.06,36.9,40.6,39.3,36.9,40.62,39.32,36.1,40.1,38.8,36.07,40.06,38.83
41.5,43.9,42.8,41.5,43.9,42.78,39.1,43.5,42.1,39.09,43.52,42.06,36.9,40.6,39.3,36.91,40.62,39.32,36.1,40.1,38.8,36.07,40.06,38.83
41.5,43.9,42.8,41.5,43.9,42.78,39.1,43.5,42.1,39.08,43.51,42.05,36.9,40.6,39.3,36.91,40.62,39.32,36.1,40.1,38.8,36.07,40.05,38.82
41.5,43.9,42.8,41.5,43.9,42.78,39.1,43.5,42.1,39.08,43.51,42.05,36.9,40.6,39.3,36.92,40.62,39.32,36.1,40.1,38.8,36.07,40.05,38.82
41.5,43.9,42.8,41.5,43.9,42.78,39.1,43.5,42.1,39.07,43.5,42.05,36.9,40.6,39.3,36.92,40.62,39.32,36.1,40.1,38.8,36.07,40.05,38.82
41.5,43.9,42.8,41.5,43.9,42.78,39.1,43.5,42.1,39.07,43.5,42.04,36.9,40.6,39.3,36.92,40.63,39.32,36.1,40.1,38.8,36.08,40.05,38.82
41.5,43.9,42.8,41.5,43.9,42.77,39.1,43.5,42.1,39.07,43.5,42.04,36.9,40.6,39.3,36.93,40.63,39.33,36.1,40.1,38.8,36.08,40.05,38.81
41.5,43.9,42.8,41.5,43.9,42.77,39,43.4,42,39.02,43.45,42,36.9,40.6,39.3,36.93,40.63,39.33,36.1,40.1,38.8,36.08,40.05,38.81
41.5,43.9,42.8,41.5,43.9,42.77,39,43.4,42,39,43.43,41.98,37,40.6,39.3,36.96,40.64,39.34,36.1,40.1,38.9,36.09,40.06,38.82
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.99,43.42,41.97,37,40.6,39.3,36.99,40.65,39.35,36.1,40.1,38.9,36.09,40.06,38.83
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.98,43.41,41.96,37,40.6,39.3,37.01,40.65,39.36,36.1,40.1,38.9,36.09,40.07,38.83
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.98,43.41,41.96,37,40.6,39.3,37.02,40.66,39.37,36.1,40.1,38.9,36.09,40.07,38.84
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.97,43.4,41.95,37,40.6,39.3,37.02,40.66,39.38,36.1,40.1,38.9,36.09,40.07,38.84
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.97,43.4,41.95,37,40.6,39.3,37.03,40.67,39.38,36.1,40.1,38.9,36.1,40.08,38.84
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.96,43.4,41.95,37,40.6,39.3,37.04,40.67,39.39,36.1,40.1,38.9,36.1,40.08,38.85
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.96,43.39,41.94,37,40.6,39.3,37.06,40.68,39.4,36.1,40.1,38.9,36.1,40.08,38.85
41.5,43.9,42.8,41.5,43.89,42.77,39,43.4,42,38.96,43.39,41.94,37,40.6,39.3,37.07,40.69,39.41,36.1,40.1,38.9,36.1,40.08,38.85
41.5,43.9,42.8,41.5,43.89,42.77,38.9,43.3,41.9,38.91,43.34,41.89,37,40.6,39.3,37.09,40.7,39.41,36.1,40.1,38.9,36.1,40.08,38.85
41.5,43.8,42.7,41.5,43.88,42.76,38.9,43.3,41.9,38.89,43.32,41.88,37,40.7,39.4,37.11,40.72,39.43,36.1,40.1,38.9,36.1,40.08,38.85
41.5,43.8,42.7,41.5,43.87,42.75,38.9,43.3,41.9,38.88,43.31,41.87,37,40.7,39.4,37.11,40.72,39.43,36.1,40.1,38.9,36.09,40.08,38.85
41.5,43.8,42.7,41.5,43.86,42.74,38.9,43.3,41.9,38.87,43.3,41.86,37,40.7,39.4,37.13,40.73,39.43,36.1,40.1,38.9,36.09,40.07,38.85
41.5,43.8,42.7,41.5,43.85,42.74,38.9,43.3,41.9,38.86,43.3,41.86,37,40.7,39.4,37.15,40.74,39.45,36.1,40.1,38.9,36.09,40.07,38.85
41.5,43.8,42.7,41.5,43.85,42.73,38.9,43.3,41.9,38.86,43.29,41.85,37,40.7,39.4,37.16,40.75,39.46,36.1,40.1,38.9,36.09,40.07,38.85
41.5,43.8,42.7,41.5,43.85,42.73,38.9,43.3,41.9,38.86,43.29,41.85,37,40.7,39.4,37.17,40.76,39.47,36.1,40.1,38.9,36.09,40.07,38.85
41.5,43.8,42.7,41.51,43.84,42.73,38.9,43.3,41.9,38.86,43.29,41.85,37,40.7,39.4,37.18,40.76,39.48,36.1,40.1,38.9,36.09,40.07,38.84
41.5,43.8,42.7,41.51,43.84,42.72,38.9,43.3,41.9,38.85,43.28,41.85,37,40.7,39.4,37.17,40.77,39.48,36.1,40.1,38.9,36.09,40.07,38.84
41.5,43.8,42.7,41.51,43.84,42.72,38.9,43.3,41.9,38.85,43.28,41.84,37,40.7,39.4,37.17,40.77,39.48,36.1,40.1,38.9,36.09,40.07,38.84
41.5,43.8,42.7,41.51,43.84,42.72,38.8,43.2,41.8,38.81,43.24,41.8,37,40.7,39.4,37.16,40.77,39.48,36.1,40.1,38.9,36.08,40.07,38.84
41.5,43.8,42.7,41.51,43.83,42.72,38.8,43.2,41.8,38.79,43.22,41.79,37.1,40.7,39.4,37.16,40.77,39.48,36.1,40.1,38.9,36.08,40.07,38.84
41.5,43.8,42.7,41.51,43.83,42.71,38.8,43.2,41.8,38.78,43.21,41.78,37.1,40.7,39.4,37.16,40.77,39.48,36.1,40.1,38.9,36.09,40.07,38.84
41.5,43.8,42.7,41.51,43.83,42.71,38.8,43.2,41.8,38.77,43.2,41.77,37.1,40.7,39.4,37.15,40.77,39.48,36.1,40.1,38.9,36.09,40.07,38.85
41.5,43.8,42.7,41.51,43.83,42.71,38.8,43.2,41.8,38.76,43.19,41.76,37.1,40.7,39.4,37.14,40.77,39.48,36.1,40.1,38.9,36.09,40.07,38.85
41.5,43.8,42.7,41.51,43.83,42.71,38.8,43.2,41.8,38.76,43.19,41.76,37.1,40.7,39.4,37.13,40.77,39.47,36.1,40.1,38.9,36.09,40.07,38.85
41.5,43.8,42.7,41.51,43.83,42.71,38.8,43.2,41.8,38.76,43.19,41.76,37.1,40.7,39.4,37.12,40.77,39.47,36.1,40.1,38.9,36.09,40.08,38.85
41.5,43.8,42.7,41.51,43.83,42.71,38.8,43.2,41.8,38.75,43.18,41.75,37.1,40.7,39.4,37.11,40.76,39.47,36.1,40.1,38.9,36.09,40.08,38.85
41.5,43.8,42.7,41.51,43.83,42.71,38.8,43.2,41.8,38.75,43.18,41.75,37.1,40.7,39.4,37.11,40.76,39.46,36.1,40.1,38.9,36.09,40.08,38.85
41.5,43.8,42.7,41.51,43.82,42.71,38.8,43.2,41.8,38.75,43.18,41.75,37.1,40.7,39.4,37.1,40.76,39.46,36.1,40.1,38.9,36.09,40.08,38.85
41.5,43.8,42.7,41.51,43.82,42.71,38.7,43.1,41.7,38.71,43.14,41.71,37.1,40.7,39.4,37.09,40.76,39.46,36.1,40.1,38.9,36.09,40.08,38.85
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.69,43.12,41.69,37.2,40.8,39.5,37.12,40.79,39.48,36.1,40.1,38.8,36.09,40.07,38.84
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.68,43.11,41.68,37.2,40.8,39.5,37.14,40.8,39.49,36.1,40.1,38.8,36.09,40.06,38.83
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.67,43.1,41.68,37.2,40.8,39.5,37.15,40.81,39.5,36.1,40.1,38.8,36.09,40.06,38.83
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.66,43.09,41.67,37.2,40.8,39.5,37.16,40.81,39.51,36.1,40.1,38.8,36.09,40.05,38.82
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.66,43.09,41.67,37.2,40.8,39.5,37.17,40.82,39.52,36.1,40.1,38.8,36.09,40.05,38.82
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.65,43.08,41.66,37.2,40.8,39.5,37.17,40.82,39.52,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.65,43.08,41.66,37.2,40.8,39.5,37.18,40.83,39.53,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.65,43.08,41.66,37.2,40.8,39.5,37.19,40.83,39.53,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.51,43.82,42.7,38.7,43.1,41.7,38.65,43.08,41.66,37.2,40.8,39.5,37.19,40.83,39.53,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.51,43.82,42.7,38.6,42.9,41.6,38.61,43.02,41.61,37.2,40.8,39.5,37.19,40.83,39.53,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.59,43,41.58,37.2,40.8,39.5,37.21,40.84,39.54,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.58,42.98,41.57,37.2,40.8,39.5,37.21,40.84,39.54,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.57,42.96,41.55,37.2,40.8,39.5,37.22,40.85,39.54,36.1,40.1,38.8,36.09,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.56,42.95,41.54,37.2,40.8,39.5,37.22,40.85,39.55,36.1,40.1,38.8,36.1,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.56,42.94,41.54,37.2,40.8,39.5,37.23,40.85,39.55,36.1,40.1,38.8,36.1,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.55,42.93,41.53,37.2,40.8,39.5,37.23,40.86,39.55,36.1,40.1,38.8,36.1,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.55,42.93,41.53,37.2,40.8,39.5,37.23,40.86,39.55,36.1,40.1,38.8,36.1,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.55,42.92,41.52,37.2,40.8,39.5,37.24,40.86,39.55,36.1,40.1,38.8,36.1,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.6,42.9,41.6,38.55,42.92,41.52,37.2,40.8,39.5,37.24,40.86,39.55,36.1,40.1,38.8,36.1,40.05,38.81
41.5,43.8,42.7,41.52,43.82,42.7,38.5,42.9,41.5,38.52,42.9,41.49,37.2,40.8,39.5,37.24,40.86,39.55,36.1,40.1,38.8,36.1,40.05,38.81
41.6,43.8,42.7,41.53,43.81,42.7,38.5,42.9,41.5,38.5,42.89,41.48,37.2,40.9,39.6,37.25,40.88,39.57,36.1,40.1,38.8,36.1,40.05,38.81
41.6,43.8,42.7,41.54,43.81,42.7,38.5,42.9,41.5,38.49,42.88,41.48,37.2,40.9,39.6,37.27,40.89,39.58,36.1,40.1,38.8,36.1,40.05,38.81
41.6,43.8,42.7,41.55,43.81,42.7,38.5,42.9,41.5,38.48,42.88,41.47,37.2,40.9,39.6,37.27,40.9,39.59,36.1,40.1,38.8,36.1,40.05,38.81
41.6,43.8,42.7,41.56,43.82,42.7,38.5,42.9,41.5,38.47,42.87,41.47,37.2,40.9,39.6,37.28,40.91,39.6,36.1,40.1,38.8,36.1,40.04,38.81
41.6,43.8,42.7,41.56,43.82,42.7,38.5,42.9,41.5,38.46,42.87,41.47,37.2,40.9,39.6,37.28,40.91,39.6,36.1,40.1,38.8,36.1,40.04,38.81
41.6,43.8,42.7,41.57,43.82,42.71,38.5,42.9,41.5,38.46,42.87,41.46,37.2,40.9,39.6,37.28,40.91,39.6,36.1,40.1,38.8,36.1,40.04,38.81
41.6,43.8,42.7,41.57,43.82,42.71,38.5,42.9,41.5,38.45,42.87,41.46,37.2,40.9,39.6,37.28,40.91,39.6,36.1,40.1,38.8,36.1,40.04,38.8
41.6,43.8,42.7,41.58,43.82,42.71,38.5,42.9,41.5,38.45,42.87,41.46,37.2,40.9,39.6,37.28,40.91,39.6,36.1,40.1,38.8,36.1,40.04,38.8
41.6,43.8,42.7,41.58,43.82,42.71,38.5,42.9,41.5,38.45,42.87,41.46,37.2,40.9,39.6,37.28,40.91,39.6,36.1,40.1,38.8,36.1,40.04,38.8
41.6,43.8,42.7,41.58,43.82,42.71,38.4,42.8,41.4,38.41,42.83,41.42,37.2,40.9,39.6,37.27,40.91,39.6,36.1,40.1,38.8,36.1,40.04,38.8
41.6,43.8,42.7,41.58,43.81,42.71,38.4,42.8,41.4,38.39,42.81,41.41,37.2,40.9,39.6,37.27,40.91,39.6,36.1,40,38.8,36.09,40.03,38.8
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.38,42.8,41.4,37.2,40.9,39.6,37.27,40.91,39.6,36.1,40,38.8,36.09,40.03,38.79
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.37,42.79,41.39,37.2,40.9,39.6,37.26,40.91,39.6,36.1,40,38.8,36.09,40.02,38.79
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.36,42.79,41.38,37.2,40.9,39.6,37.26,40.9,39.6,36.1,40,38.8,36.09,40.01,38.79
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.36,42.78,41.38,37.2,40.9,39.6,37.26,40.9,39.6,36.1,40,38.8,36.09,40.01,38.78
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.35,42.78,41.37,37.2,40.9,39.6,37.26,40.9,39.6,36.1,40,38.8,36.09,40.01,38.78
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.35,42.78,41.37,37.2,40.9,39.6,37.25,40.9,39.6,36.1,40,38.8,36.09,40,38.78
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.34,42.77,41.37,37.2,40.9,39.6,37.25,40.9,39.6,36.1,40,38.8,36.09,40,38.78
41.6,43.8,42.7,41.59,43.81,42.7,38.4,42.8,41.4,38.34,42.77,41.36,37.2,40.9,39.6,37.25,40.9,39.6,36.1,40,38.8,36.09,40,38.78
41.6,43.8,42.7,41.59,43.81,42.7,38.3,42.6,41.3,38.3,42.72,41.32,37.2,40.9,39.6,37.25,40.9,39.6,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.59,43.8,42.7,38.3,42.6,41.3,38.28,42.69,41.29,37.3,40.9,39.6,37.26,40.9,39.6,36.1,40.1,38.8,36.09,40.01,38.78
41.6,43.7,42.7,41.6,43.79,42.7,38.3,42.6,41.3,38.27,42.68,41.28,37.3,40.9,39.6,37.27,40.9,39.6,36.1,40.1,38.8,36.09,40.01,38.79
41.6,43.7,42.7,41.6,43.79,42.7,38.3,42.6,41.3,38.26,42.66,41.27,37.3,40.9,39.6,37.27,40.9,39.6,36.1,40.1,38.8,36.09,40.02,38.79
41.6,43.7,42.7,41.6,43.78,42.7,38.3,42.6,41.3,38.26,42.65,41.25,37.3,40.9,39.6,37.28,40.9,39.6,36.1,40.1,38.8,36.1,40.02,38.79
41.6,43.7,42.7,41.6,43.78,42.7,38.3,42.6,41.3,38.25,42.64,41.25,37.3,40.9,39.6,37.28,40.9,39.6,36.1,40.1,38.8,36.1,40.03,38.8
41.6,43.7,42.7,41.6,43.78,42.7,38.3,42.6,41.3,38.25,42.63,41.24,37.3,40.9,39.6,37.28,40.9,39.6,36.1,40.1,38.8,36.1,40.03,38.8
41.6,43.7,42.7,41.61,43.77,42.7,38.3,42.6,41.3,38.25,42.62,41.23,37.3,40.9,39.6,37.29,40.9,39.61,36.1,40.1,38.8,36.1,40.03,38.8
41.6,43.7,42.7,41.61,43.77,42.7,38.3,42.6,41.3,38.24,42.62,41.23,37.3,40.9,39.6,37.29,40.9,39.61,36.1,40.1,38.8,36.1,40.03,38.8
41.6,43.7,42.7,41.61,43.77,42.7,38.3,42.6,41.3,38.24,42.61,41.23,37.3,40.9,39.6,37.3,40.91,39.61,36.1,40.1,38.8,36.1,40.03,38.8
41.6,43.7,42.7,41.61,43.77,42.7,38.2,42.6,41.2,38.21,42.59,41.2,37.3,40.9,39.6,37.3,40.91,39.62,36.1,40.1,38.8,36.1,40.03,38.8
41.6,43.7,42.7,41.61,43.76,42.7,38.2,42.6,41.2,38.2,42.58,41.19,37.3,40.9,39.6,37.32,40.92,39.62,36.1,40,38.8,36.1,40.03,38.8
41.6,43.7,42.7,41.61,43.76,42.7,38.2,42.6,41.2,38.18,42.57,41.19,37.3,40.9,39.6,37.32,40.92,39.63,36.1,40,38.8,36.09,40.02,38.79
41.6,43.7,42.7,41.62,43.76,42.7,38.2,42.6,41.2,38.17,42.57,41.18,37.3,40.9,39.6,37.33,40.92,39.63,36.1,40,38.8,36.09,40.01,38.79
41.6,43.7,42.7,41.62,43.76,42.7,38.2,42.6,41.2,38.17,42.57,41.18,37.3,40.9,39.6,37.34,40.93,39.63,36.1,40,38.8,36.09,40.01,38.78
41.6,43.7,42.7,41.62,43.76,42.7,38.2,42.6,41.2,38.16,42.57,41.17,37.3,40.9,39.6,37.34,40.93,39.63,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.76,42.7,38.2,42.6,41.2,38.15,42.56,41.17,37.3,40.9,39.6,37.35,40.93,39.64,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.76,42.7,38.2,42.6,41.2,38.15,42.56,41.17,37.3,40.9,39.6,37.35,40.93,39.64,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.76,42.7,38.2,42.6,41.2,38.14,42.56,41.17,37.3,40.9,39.6,37.35,40.93,39.64,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.6,41.2,38.14,42.56,41.17,37.3,40.9,39.6,37.35,40.93,39.64,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.13,42.54,41.14,37.3,40.9,39.6,37.35,40.93,39.64,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.52,41.13,37.4,40.9,39.6,37.37,40.94,39.65,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.51,41.12,37.4,40.9,39.6,37.38,40.94,39.65,36.1,40,38.8,36.09,40,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.5,41.11,37.4,40.9,39.6,37.38,40.95,39.65,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.49,41.1,37.4,40.9,39.6,37.39,40.95,39.65,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.48,41.1,37.4,40.9,39.6,37.39,40.95,39.65,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.48,41.09,37.4,40.9,39.6,37.39,40.95,39.65,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.47,41.09,37.4,40.9,39.6,37.39,40.95,39.65,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.62,43.75,42.7,38.2,42.5,41.1,38.12,42.47,41.09,37.4,40.9,39.6,37.4,40.95,39.66,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.2,42.5,41.1,38.12,42.47,41.09,37.4,40.9,39.6,37.4,40.95,39.66,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.09,42.43,41.05,37.4,40.9,39.6,37.4,40.95,39.66,36.1,40,38.8,36.09,39.99,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.08,42.42,41.04,37.4,40.9,39.6,37.39,40.94,39.65,36.2,40,38.8,36.11,39.99,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.07,42.4,41.03,37.4,40.9,39.6,37.39,40.94,39.65,36.2,40,38.8,36.12,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.06,42.39,41.02,37.4,40.9,39.6,37.39,40.93,39.64,36.2,40,38.8,36.13,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.05,42.38,41.01,37.4,40.9,39.6,37.39,40.93,39.64,36.2,40,38.8,36.14,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.05,42.38,41,37.4,40.9,39.6,37.39,40.93,39.64,36.2,40,38.8,36.14,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.04,42.37,41,37.4,40.9,39.6,37.39,40.93,39.64,36.2,40,38.8,36.15,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.04,42.37,41,37.4,40.9,39.6,37.39,40.93,39.64,36.2,40,38.8,36.15,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.04,42.37,40.99,37.4,40.9,39.6,37.39,40.93,39.65,36.2,40,38.8,36.15,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.4,41,38.03,42.36,40.99,37.4,40.9,39.6,37.39,40.93,39.65,36.2,40,38.8,36.15,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.35,40.98,37.4,40.9,39.6,37.4,40.93,39.65,36.2,40,38.8,36.15,40,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.34,40.97,37.4,40.9,39.7,37.41,40.95,39.67,36.1,40,38.8,36.14,39.99,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.33,40.96,37.4,40.9,39.7,37.42,40.96,39.68,36.1,40,38.8,36.12,39.99,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.32,40.96,37.4,40.9,39.7,37.43,40.97,39.69,36.1,40,38.8,36.11,39.99,38.78
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.32,40.95,37.4,40.9,39.7,37.44,40.97,39.69,36.1,40,38.8,36.11,39.99,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.31,40.95,37.4,40.9,39.7,37.44,40.98,39.7,36.1,40,38.8,36.1,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.31,40.95,37.4,40.9,39.7,37.45,40.98,39.7,36.1,40,38.8,36.1,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.3,40.94,37.4,40.9,39.7,37.45,40.98,39.71,36.1,40,38.8,36.1,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.3,40.94,37.4,40.9,39.7,37.45,40.98,39.71,36.1,40,38.8,36.1,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38.1,42.3,41,38.03,42.3,40.94,37.4,40.9,39.7,37.45,40.98,39.71,36.1,40,38.8,36.09,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38,42.2,40.9,38,42.27,40.91,37.4,40.9,39.7,37.45,40.98,39.71,36.1,40,38.8,36.09,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38,42.2,40.9,37.99,42.25,40.9,37.5,40.9,39.7,37.47,40.98,39.71,36.1,40,38.8,36.09,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38,42.2,40.9,37.98,42.24,40.89,37.5,40.9,39.7,37.47,40.99,39.72,36.1,40,38.8,36.09,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38,42.2,40.9,37.97,42.23,40.88,37.5,40.9,39.7,37.48,40.99,39.72,36.1,40,38.8,36.09,39.98,38.77
41.6,43.7,42.7,41.63,43.75,42.7,38,42.2,40.9,37.96,42.22,40.87,37.5,40.9,39.7,37.48,40.99,39.72,36.1,40,38.8,36.09,39.98,38.77
